1	4	59.956069	79.926894	82.020036	29.317471	71.210669	0.922057	0.630024	0.616808	0.544687	0.508010	0.334844	5.000000	47.783617	11.044869	1.000000	0.039355	8.058925	2.000000	0.010029	1.157901	2.000000	8.437475	0.096000	5.000000	0.018483	0.531619	5.000000	63.121560	0.515063	1.000000	0.022857	1.674136	1.000000	65.187352	4.511304	4.000000	61.678455	56.021281	6.000000	0.019121	6.412196	5.000000	0.010268
2	4	48.020778	74.045921	32.259994	3.484317	32.239561	0.892319	0.759752	0.922983	0.951972	0.868673	0.126499	3.000000	20.976417	12.960386	4.000000	0.024211	18.978208	6.000000	0.166482	8.373290	6.000000	2.798479	0.694215	2.000000	0.030987	6.572548	5.000000	8.572127	0.022126	6.000000	0.042677	7.873926	4.000000	95.227510	1.095476	4.000000	33.309746	34.743754	3.000000	0.030021	3.660669	3.000000	0.012058
3	4	97.280133	59.956069	79.926894	82.020036	29.317471	0.738279	0.922057	0.630024	0.616808	0.544687	0.732201	2.000000	47.783617	3.972286	5.000000	0.039355	11.382771	1.000000	0.010029	7.950493	2.000000	98.853943	0.096000	5.000000	0.018161	0.531619	5.000000	75.298246	0.515063	1.000000	0.039355	0.547883	1.000000	99.714869	6.212441	4.000000	8.437475	5.048349	5.000000	0.018483	4.511304	6.000000	0.018483
4	4	55.459929	82.394404	81.881620	18.717807	18.717807	0.951972	0.713299	0.975274	0.486366	0.635964	1.275406	3.000000	11.106375	15.526445	2.000000	0.082771	5.720884	2.000000	0.010116	13.705968	1.000000	22.981072	1.458879	2.000000	0.010118	11.226573	2.000000	64.807553	0.923150	5.000000	0.013476	9.738915	1.000000	11.106375	8.831465	2.000000	12.081585	12.344872	2.000000	0.010116	11.229617	5.000000	0.018161
5	5	59.956069	79.926894	82.020036	29.317471	71.210669	0.922057	0.630024	0.616808	0.544687	0.508010	0.334844	1.000000	75.298246	11.044869	2.000000	0.013281	1.173693	2.000000	0.011169	0.540512	5.000000	47.783617	0.515063	5.000000	0.039355	1.624438	1.000000	99.714869	0.374024	1.000000	0.010029	18.577807	4.000000	63.121560	6.412196	5.000000	43.750969	48.790013	1.000000	0.024335	15.131162	4.000000	0.019121
6	10	62.195038	70.571422	57.658524	91.857417	86.877646	0.759478	0.312171	0.291666	0.729988	0.773411	0.781464	6.000000	18.725598	0.547308	3.000000	0.013842	7.397149	5.000000	0.014286	6.255935	3.000000	1.323429	0.682584	4.000000	0.038719	14.948118	5.000000	88.049821	0.522817	6.000000	0.018074	12.713939	4.000000	89.919656	4.927150	5.000000	76.191488	14.480933	4.000000	0.032572	10.277545	2.000000	0.011323
7	3	10.793543	7.041168	48.797590	30.617791	90.089687	0.619327	0.876034	0.808783	0.586254	0.836959	0.656584	1.000000	96.890216	16.997071	6.000000	0.017628	10.734176	6.000000	0.010023	14.314172	4.000000	94.352693	0.075898	4.000000	0.026066	11.935432	3.000000	81.766379	0.674733	6.000000	0.010880	11.394968	1.000000	43.497213	9.133609	6.000000	37.723873	46.125855	4.000000	0.015062	14.102368	4.000000	0.018789
8	6	49.938255	54.543696	28.548277	57.134125	17.805182	0.349060	0.963816	0.896565	0.969379	0.667850	1.069104	1.000000	25.657823	13.994797	1.000000	0.034586	0.468722	2.000000	0.012974	13.897901	2.000000	41.042458	0.754761	2.000000	0.017439	7.926778	5.000000	49.440513	1.396963	6.000000	0.012501	2.297615	5.000000	47.263273	13.330783	6.000000	74.459647	34.843603	3.000000	0.114197	5.738234	5.000000	0.020871
9	2	54.024359	93.617412	66.778451	49.413653	2.678972	0.322164	0.382332	0.940784	0.771058	0.596362	0.829262	2.000000	47.339510	2.077549	6.000000	0.084406	2.040467	2.000000	0.019883	18.878328	4.000000	31.749479	1.064588	4.000000	0.010797	18.009719	1.000000	37.831693	1.074546	5.000000	0.018453	5.749196	1.000000	25.407413	1.872298	1.000000	84.310231	44.383380	2.000000	0.019548	7.571654	4.000000	0.012885
10	1	7.918190	68.462877	97.280133	43.500259	34.714276	0.103423	0.457772	0.142566	0.627774	0.263744	0.647779	1.000000	35.806109	11.350242	4.000000	0.043514	15.593150	3.000000	0.010118	15.786156	3.000000	74.204352	0.467927	1.000000	0.090038	13.480480	2.000000	12.081585	1.458879	2.000000	0.043514	11.570034	6.000000	98.830581	11.134593	5.000000	64.807553	29.367648	5.000000	0.013476	8.831465	1.000000	0.090038
11	3	38.883447	48.471044	48.269345	66.161159	52.271290	0.977884	0.194591	0.312312	0.461050	0.100615	0.301830	6.000000	29.317471	6.025704	5.000000	0.014043	15.478959	3.000000	0.034109	10.995001	2.000000	71.210669	0.766340	3.000000	0.010938	14.017128	4.000000	59.302693	0.514875	1.000000	0.017286	0.681668	3.000000	49.915603	6.206246	4.000000	45.881091	53.845192	6.000000	0.047673	10.674846	6.000000	0.017140
12	3	11.563014	79.817597	21.806822	34.174510	18.150818	0.563300	0.571793	0.187173	0.204690	0.199199	0.664571	4.000000	88.233514	2.927629	5.000000	0.026028	6.492602	5.000000	0.020534	1.339087	1.000000	41.110469	1.501244	3.000000	0.021838	11.692443	5.000000	70.551461	1.364416	6.000000	0.012346	2.216756	1.000000	62.569842	5.345288	6.000000	21.244525	0.608127	3.000000	0.020951	6.635179	2.000000	0.021484
13	3	66.450802	22.429889	27.487921	3.202606	48.151080	0.936525	0.191431	0.163300	0.918833	0.599061	1.107700	5.000000	93.993679	0.381956	6.000000	0.164435	15.375368	5.000000	0.019861	0.844226	4.000000	7.017449	0.299204	3.000000	0.095568	15.398339	5.000000	36.243539	0.021975	6.000000	0.013373	5.315631	6.000000	67.612290	8.648682	1.000000	93.531535	45.913159	6.000000	0.013084	18.779102	4.000000	0.012464
14	4	97.869892	94.515300	74.995164	30.121991	91.184398	0.400481	0.169333	0.351560	0.592370	0.266994	0.962728	3.000000	67.935574	10.155229	5.000000	0.015467	7.920779	1.000000	0.032867	6.630960	2.000000	15.168403	1.157950	5.000000	0.025329	2.714051	1.000000	62.391763	0.073163	5.000000	0.079992	5.701308	3.000000	22.954823	2.487009	2.000000	84.943600	23.851739	2.000000	0.023960	5.024455	5.000000	0.036913
15	5	20.540579	61.830618	44.614574	99.380203	50.057081	0.573657	0.771863	0.381918	0.833128	0.544572	0.594327	5.000000	92.155420	0.653578	1.000000	0.010085	14.173893	2.000000	0.010239	11.417365	6.000000	52.450145	1.116953	5.000000	0.034013	14.635476	2.000000	1.847218	0.210172	2.000000	0.039968	9.815772	5.000000	64.419275	6.973880	3.000000	91.817491	36.023672	2.000000	0.020750	18.506651	5.000000	0.035314
16	2	55.995488	43.643594	21.239637	32.134161	96.221839	0.826327	0.386344	0.488288	0.321692	0.750593	0.942307	3.000000	62.182007	5.785242	6.000000	0.073886	1.859150	3.000000	0.010192	8.411700	1.000000	75.419491	0.304273	6.000000	0.013765	7.871474	4.000000	57.012340	0.859996	4.000000	0.012572	4.095650	3.000000	41.759744	8.399280	3.000000	58.831214	0.967873	3.000000	0.093016	10.888982	3.000000	0.128063
17	1	6.685999	57.222035	9.464693	9.337953	68.749918	0.998809	0.725326	0.990495	0.689855	0.461835	0.161182	2.000000	5.903350	14.342408	1.000000	0.026158	10.053879	4.000000	0.016529	12.965174	5.000000	38.903169	0.498760	3.000000	0.015392	2.339474	6.000000	51.708709	0.257346	5.000000	0.134517	6.581740	4.000000	95.637045	12.905623	3.000000	87.985685	6.226230	6.000000	0.015330	17.541780	1.000000	0.018261
18	2	85.437216	95.190954	54.791685	5.734714	71.980239	0.341848	0.512195	0.938391	0.954733	0.121159	1.328182	1.000000	31.085085	0.280602	1.000000	0.013109	18.245542	5.000000	0.010717	14.208068	1.000000	60.181402	0.229624	4.000000	0.023364	6.523160	5.000000	96.138021	0.667841	5.000000	0.024477	4.673783	6.000000	7.167956	8.922549	6.000000	1.270414	3.675520	6.000000	0.096051	8.683843	2.000000	0.015859
19	3	47.237264	6.997670	43.075577	43.786925	95.720940	0.361785	0.720743	0.637235	0.280992	0.201076	1.104447	4.000000	31.936080	16.837217	5.000000	0.019371	12.833150	3.000000	0.010741	15.457783	1.000000	31.282715	0.043498	4.000000	0.012599	18.902524	5.000000	87.117061	0.131160	5.000000	0.435129	0.305040	1.000000	67.061449	10.220278	2.000000	73.730859	12.653891	3.000000	0.163001	10.700312	6.000000	0.020627
20	5	43.608846	10.721611	75.098524	49.630429	83.582922	0.680881	0.304580	0.776369	0.292703	0.386616	0.043205	5.000000	61.796235	8.657843	6.000000	0.014382	14.670147	2.000000	0.023594	18.413019	1.000000	7.301374	0.718410	6.000000	0.078541	9.258976	1.000000	20.313756	1.355561	6.000000	0.016524	8.687836	4.000000	57.712253	7.734646	4.000000	5.070341	30.857499	6.000000	0.016908	1.207097	3.000000	0.019462
21	9	5.019215	14.223724	62.381735	48.593281	45.878265	0.981241	0.890324	0.765948	0.366677	0.358984	0.856918	3.000000	70.589071	1.130409	1.000000	0.020125	11.605087	4.000000	0.093667	7.592386	1.000000	1.429852	1.422606	3.000000	0.077220	10.529907	1.000000	61.782535	0.157467	1.000000	0.048283	17.637869	5.000000	21.472277	0.651991	5.000000	93.776087	28.004138	6.000000	0.016281	6.747121	1.000000	0.017272
22	3	48.269345	66.161159	11.404997	24.354265	40.715480	0.100615	0.100615	0.262793	0.380229	0.812195	0.911576	6.000000	59.956069	9.091164	1.000000	0.012511	6.294875	6.000000	0.012192	0.672497	5.000000	79.926894	0.514549	3.000000	0.012192	16.687680	2.000000	57.848930	1.174024	3.000000	0.020034	17.856171	4.000000	20.976417	10.674846	1.000000	58.342704	48.472517	3.000000	0.024211	15.759519	4.000000	0.166482
23	4	9.106086	78.234114	59.818498	48.398528	73.058573	0.384754	0.350697	0.102757	0.159644	0.322675	0.852161	5.000000	31.116807	11.727314	1.000000	0.010254	2.682384	6.000000	0.043029	3.766763	1.000000	48.639939	1.492852	1.000000	0.049053	10.549250	4.000000	42.978864	0.458231	4.000000	0.043690	8.315144	5.000000	46.946609	8.586858	4.000000	71.208849	50.885089	4.000000	0.010599	3.695066	6.000000	0.015364
24	3	11.883977	2.072013	61.434974	28.454989	44.637991	0.724274	0.438163	0.469503	0.483075	0.469051	0.600524	2.000000	54.929558	10.219924	2.000000	0.135863	14.531416	6.000000	0.038055	5.552469	6.000000	51.225744	1.455548	4.000000	0.010548	17.439551	4.000000	64.643224	0.114834	3.000000	0.015753	18.211962	2.000000	82.907523	17.714271	3.000000	94.151080	36.409457	3.000000	0.041516	0.954211	1.000000	0.051254
25	3	93.599908	78.804973	56.105841	14.350280	95.463009	0.694395	0.612226	0.912992	0.706099	0.669325	0.189571	1.000000	22.978614	3.748852	3.000000	0.012496	11.883259	3.000000	0.011910	5.836968	2.000000	62.650557	0.414986	6.000000	0.012613	17.444083	3.000000	6.872549	1.037618	5.000000	0.010527	18.692721	4.000000	97.555515	9.678943	1.000000	40.078312	53.239420	5.000000	0.011853	16.896942	2.000000	0.014115
26	2	96.052100	77.034378	97.476815	96.488774	52.036380	0.917205	0.989215	0.293667	0.296655	0.524750	0.914850	1.000000	3.464855	10.767480	5.000000	0.024145	0.966491	1.000000	0.042897	9.931211	4.000000	11.371365	0.348455	2.000000	0.013919	16.213155	1.000000	22.324668	1.094510	2.000000	0.032878	16.782676	5.000000	47.895444	0.716933	1.000000	2.702475	25.557281	2.000000	0.015357	16.616252	3.000000	0.010252
27	2	40.276439	87.410550	85.246514	55.656700	14.959926	0.959221	0.132401	0.807267	0.537223	0.653515	1.344232	1.000000	47.086678	5.056899	4.000000	0.014782	9.385695	2.000000	0.059036	6.919297	4.000000	64.998672	0.129735	6.000000	0.153271	7.378871	6.000000	12.738626	0.723149	6.000000	0.025480	1.132834	3.000000	94.209965	16.649991	4.000000	81.057163	34.382307	6.000000	0.013773	7.655800	2.000000	0.954755
28	2	89.633902	50.107533	83.589598	12.145645	66.110423	0.149223	0.220072	0.906105	0.777226	0.218124	0.567094	1.000000	17.292758	0.578433	3.000000	0.333077	1.511772	3.000000	0.029907	15.044040	4.000000	20.652705	1.546640	5.000000	0.063469	4.549110	1.000000	71.892670	0.229896	4.000000	0.013280	3.841686	5.000000	16.173310	3.883344	2.000000	89.538909	3.666432	1.000000	0.018031	2.100314	4.000000	0.019087
